x,y
0.168009,0.37266
0.166645,0.373207
0.16528,0.373753
0.163914,0.374296
0.162546,0.374837
0.161177,0.375376
0.159808,0.375913
0.158436,0.376448
0.157064,0.376981
0.155691,0.377512
0.154316,0.37804
0.152941,0.378566
0.151564,0.37909
0.150186,0.379612
0.148807,0.380132
0.147428,0.380649
0.146047,0.381164
0.144665,0.381677
0.143282,0.382188
0.141897,0.382696
0.140512,0.383203
0.139126,0.383707
0.137739,0.384209
0.136351,0.384708
0.134963,0.385205
0.133573,0.385701
0.132182,0.386193
0.13079,0.386684
0.129398,0.387172
0.128004,0.387658
0.12661,0.388141
0.125215,0.388623
0.123819,0.389102
0.122422,0.389578
0.121024,0.390053
0.119626,0.390525
0.118227,0.390995
0.116827,0.391462
0.115426,0.391927
0.114024,0.39239
0.112622,0.39285
0.111219,0.393308
0.109816,0.393764
0.108411,0.394217
0.107006,0.394668
0.1056,0.395117
0.104194,0.395563
0.102787,0.396007
0.10138,0.396449
0.0999714,0.396888
0.0985626,0.397324
0.0971532,0.397759
0.0957433,0.398191
0.0943328,0.39862
0.0929218,0.399048
0.0915102,0.399472
0.0900982,0.399895
0.0886856,0.400315
0.0872726,0.400733
0.0858591,0.401148
0.0844452,0.401561
0.0830308,0.401971
0.081616,0.402379
0.0802008,0.402785
0.0787852,0.403188
0.0773692,0.403589
0.0759529,0.403987
0.0745362,0.404383
0.0731191,0.404777
0.0717018,0.405168
0.0702841,0.405557
0.0688662,0.405943
0.0674479,0.406327
0.0660294,0.406708
0.0646107,0.407087
0.0631917,0.407464
0.0617725,0.407838
0.0603531,0.40821
0.0589335,0.40858
0.0575137,0.408947
0.0560937,0.409311
0.0546736,0.409673
0.0532533,0.410033
0.051833,0.410391
0.0504125,0.410745
0.0489919,0.411098
0.0475713,0.411448
0.0461506,0.411796
0.0447298,0.412141
0.043309,0.412484
0.0418881,0.412825
0.0404673,0.413163
0.0390465,0.413498
0.0376256,0.413832
0.0362049,0.414163
0.0347841,0.414491
0.0333634,0.414817
0.0319428,0.415141
0.0305223,0.415463
0.0291019,0.415782
0.0276816,0.416098
0.0262614,0.416413
0.0248413,0.416724
0.0234215,0.417034
0.0220017,0.417341
0.0205822,0.417646
0.0191629,0.417948
0.0177438,0.418248
0.0163249,0.418546
0.0149062,0.418841
0.0134878,0.419135
0.0120696,0.419425
0.0106518,0.419714
0.00923418,0.42
0.00781691,0.420283
0.00639994,0.420565
0.00498331,0.420844
0.00356702,0.42112
0.00215109,0.421395
0.00073552,0.421667
-0.000679665,0.421937
-0.00209446,0.422204
-0.00350884,0.42247
-0.0049228,0.422733
-0.00633634,0.422993
-0.00774942,0.423252
-0.00916205,0.423508
-0.0105742,0.423762
-0.0119859,0.424013
-0.0133971,0.424263
-0.0148077,0.42451
-0.0162179,0.424755
-0.0176275,0.424998
-0.0190366,0.425238
-0.0204451,0.425476
-0.0218531,0.425712
-0.0232605,0.425946
-0.0246673,0.426178
-0.0260734,0.426407
-0.027479,0.426634
-0.0288839,0.426859
-0.0302882,0.427082
-0.0316919,0.427303
-0.0330949,0.427521
-0.0344972,0.427738
-0.0358988,0.427952
-0.0372998,0.428164
-0.0387,0.428374
-0.0400995,0.428582
-0.0414983,0.428787
-0.0428963,0.428991
-0.0442936,0.429192
-0.0456901,0.429392
-0.0470859,0.429589
-0.0484809,0.429784
-0.049875,0.429977
-0.0512684,0.430168
-0.0526609,0.430357
-0.0540527,0.430544
-0.0554436,0.430729
-0.0568336,0.430912
-0.0582228,0.431093
-0.0596111,0.431272
-0.0609986,0.431448
-0.0623851,0.431623
-0.0637708,0.431796
-0.0651555,0.431967
-0.0665394,0.432136
-0.0679223,0.432302
-0.0693043,0.432467
-0.0706853,0.43263
-0.0720654,0.432791
-0.0734445,0.43295
-0.0748226,0.433107
-0.0761997,0.433263
-0.0775759,0.433416
-0.0789511,0.433567
-0.0803252,0.433717
-0.0816983,0.433864
-0.0830704,0.43401
-0.0844415,0.434154
-0.0858115,0.434296
-0.0871805,0.434436
-0.0885484,0.434574
-0.0899152,0.434711
-0.0912809,0.434845
-0.0926456,0.434978
-0.0940091,0.435109
-0.0953716,0.435239
-0.0967329,0.435366
-0.0980932,0.435492
-0.0994523,0.435616
-0.10081,0.435738
-0.102167,0.435858
-0.103523,0.435977
-0.104877,0.436094
-0.10623,0.436209
-0.107583,0.436323
-0.108934,0.436434
-0.110283,0.436545
-0.111632,0.436653
-0.112979,0.43676
-0.114326,0.436865
-0.11567,0.436968
-0.117014,0.43707
-0.118357,0.43717
-0.119698,0.437269
-0.121038,0.437366
-0.122377,0.437461
-0.123714,0.437555
-0.12505,0.437647
-0.126385,0.437737
-0.127719,0.437826
-0.129051,0.437914
-0.130383,0.438
-0.131712,0.438084
-0.133041,0.438167
